tweet,label
im manifesting this pull tomorrow https://t.co/J1GhLDWpns,Positif
"Breath In, breath out and repeat 💚   #Bali #COMOShambhalaestate #Ubud #Indonesia #OliDeOliveira #Oliworlds #Blessed #Energy #EnergyHealing #Healing #Gratefull #Nature #Peace @ COMO Shambhala Estate, Bali https://t.co/8EsNyaKnjc",Netral
"_Everything has its wonders, even darkness and silence, and I learn, whatever state I may be in, therein to be content._  *Helen Keller*",Netral
"a good friend asked me today, who made @process_grey the best artist of web 3? who decided that? and since when is he consider the best! i just send him this image, and he agreed🫡 havent even send the whole collection ❤️, i am so excited to see what grey have made for grumpl!!🙏 https://t.co/TBVz4tuMPF",Netral
"Jujurly ku anggap normal bgtt ko,tapi klo aku ditanya pernah pacaran apa engga sama temen/Sodara dan jawabanku 'ENGGAK PERNAH' mereka tu kayak ga percaya gitulo/malah nganggapnya aku aneh🙂💔 https://t.co/3EscJCmPb0",Negatif
Tiba-tiba mo punya mas crush 🙏,Netral
"Ya yaaaa kalo dikata  ""Yuh receh amat lo dis perkara baju lebaran doang, sampe spall spill di blog segala""🤣  Tapi hati ga bisa bohong cuy, ini mah perkara harga diri soalnya😏🎉😎",Negatif
yang megang implementasi QRIS siapa si jd kepo kayak gmn rasanya megang project segede ituuuu 😭 mau sungkem keren bgt,Positif
"ya even lo bosen, lo bisa bilang ! ga perlu lah sampai ngilang ga read chat WA sama sekali tp lo masih sering muncul liat story gue",Negatif
"1. Check the facts first. Go read. Read the question that you as asked.2. No ""even if"" here. I was stating facts.3. My comment was about the misquotation. Not about what he did on court. Got it? Now beat it. https://t.co/4eqm9wAKqT",Netral
Huuaah moodswing overthinking nangesss,Negatif
OVERTHINKING  serahkan kepada tuhan tidurlah,Positif
Produk baru kah? Karena @youvitcollagen ft @erha jadi kepo buat nyobain.. https://t.co/TMFuURgcRW,Netral
Oh. Rumah sebelah bertukang siang2..  Jangan sampe resolusi minimalisir staycation gue gagal bahkan sebelum 2020 berakhir nih 😩,Negatif
"imissyusomuch. but sorry, i cant again. bye you my fkby . iloveyusomuch.actually. #sat",Negatif
Retweet it as much as possible. Dah lah... Kalo ngga penting banget ngga usah ketemuan dulu. Even if you are tested (-) https://t.co/3ELzrEOfV2,Negatif
"Selain laut, gitaran sambil ngopi sore gini jd healing bgt ~",Positif
"Malem itu emg gudang nya overthinking yak, ada aja gtu yg random dipikirin.",Negatif
Just like unwanted somehow,Negatif
Shots I took while waiting for take away breakfast. https://t.co/NXV81VUpwd,Netral
Lhaa emang  Staycation iku ngapain...!,Netral
"Thank you for the event, hopefully after this it will be better and can develop slowly but surely, very proud to be able to participate here, warm regards  @TJnstyn  @Tobacco_13  @vhikkystarh https://t.co/3FmzEAApKx",Positif
I would never advise anyone to wear hijabs before they’re sure about their religion.  Don’t be like me. Don’t wear it for the sake of “biar orangtua seneng” but then you lied to them about praying 5 times. You never recite Quran. You don’t even know why you’re a Moslem.,Negatif
Di saat yg lain panik kalau ada deadline dan aku masih santuy ngumpulin mood buat ngerjain,Netral
"Ga pap lah, kan cuman crush https://t.co/9lSXwoTssB",Netral
"Lapeeerrr bestie pulang beraktifitas bingung mau makan apa? Hehe Raiqa Burger obat lapar di sore hari, khususnya kalian yang suka ngemil dengan harga yang terjangkau pas di saku kita bestie, buruan klik https://t.co/t14gNcTSMA untuk pesan produknya sekarang juga🥳🥳🥳 https://t.co/0YJXMAYXzb",Netral
JB maybe dont even know what rising sun symbol is .. lol https://t.co/ePqtpycdlx,Negatif
spill dikit dulu lah yg lain belom dipoto😀 35k dah dapet daster unyu nan gemes bingitt https://t.co/lyTCjk9mJk https://t.co/RS6nZSmcWX,Positif
Staycation dulu kita @_aditrr https://t.co/aT0rrtxLIb,Netral
Sudah waktunya tidur bestie,Netral
wkkwkw skrg literally kalo nongkrong psen air mineral kalo gak ice americano aja udah paling top😙 https://t.co/OlakzSkL9b,Positif
"Bu Wati belum pernah ngerasain kan, punya 2 rumah terus binging mau tinggal dimana, akhirnya malah ngekos gegara takut sama orang &amp; anxiety https://t.co/6kBmwwwltL",Negatif
"Ovt cz there are too many memories of us (so far), even though we're just met only a few month🥲",Negatif
"Vangke syekali overthinking anda malem ini kur, mewek terosss  Oooo uwoooo ooo uwoooo https://t.co/YkUaTPTkvV",Negatif
Overthinking kok gak bar2 😊,Negatif
😶I literally have no words...Walau uda dibahas @ocean_seoho @VeyFtGtSH 😂 https://t.co/pEcEbpO1Gs https://t.co/YfYBT348Z2,Netral
Literally bukber (buka berdua) https://t.co/8yVCgsoiPV,Netral
"Somehow for me, no other war-theme movie can beat this gem.. 💔 https://t.co/1hMsc7UFnd",Positif
Emak2 kalo kepo ngelebihin fbi nih lama2😭😭😭,Negatif
And let's coordinate to make them safe here from everyone even from the ssgs lol. https://t.co/2uWt2IwoLo,Netral
Healing dulu di dusun semilir.. https://t.co/ySzfEFNdge,Positif
Healing healing tai kucing 🐱 https://t.co/cbZQHAnlp6,Negatif
Watching #flavorsofyouth while eating my own version of bibimbab aka nasi campur lauk yg ada di rumah #lol https://t.co/Q1cr1OkNYo,Netral
The best system is support system,Positif
"Even though we couldn't attend the concert but we're still able to singalong! Thanks for an amazing gift at the end of the year @TOTALFAT_crew @shun_TF @Jose_TOTALFAT @buntatf !!!  Thanks for your hardwork, everyone! Happy new year!!! 🎉✨🎆 https://t.co/dIaOGm7RIP",Positif
WTF LITERALLY WTF. Bnr bnr gak ada malunya ngomong gini najis bangt gila. AND ALSO 25 MASIH MUDA (BANGET) TOLOL https://t.co/QM2AqYXm5h,Negatif
#BrothersBestFriendA best friend is a friend who thinks of his relatives like his own.  The worst sibling is the one who doesn't care about his family like everyone else.  Even like a foreigner.#MarendaDP https://t.co/w5o1OId5zF,Netral
Lemes bestie,Negatif
"Setahun ga ketemu sm crush. Trs tiba2 ada acara bukber. Crush tulis tuh di list anak2 yang ikut. Gilak rasanya deg2 an bgt. Gasabar buat ketemu dia. Masuk rmh mknnya pertama kali tuh rasanya deg deg, seneng, campur jual mahal dg ga nyari2in gitu. Tp apa?!",Negatif
"Ini kado atau kelurahan, banyak banget isinya😭 btw thankyouuu so much my bestie😭❤  #ENHYPEN @ENHYPEN_members https://t.co/MZ57Hfjwnq",Positif
Kalau gua jadi lesti pasti udah gua spill selingkuhan nya si Billar. Kenapa? Ya Goblom aja ga mungkin itu ciwi ga tau Billar udah ada anak istri dan dia mau jadi selingkuhan kan Goblok yaaaa emg Gatel mereun,Negatif
Self healing ter dabesku till now jatuh kepada nelfon temen temen angkatan kulyah 🤣☺️,Positif
"Happy new year to my friends,all around the world Especially @AR95_SG93 💜💜💜💜 https://t.co/VZaUuBCQLn",Positif
"Hi Blackpink even though this sounds melancholy but for me you are the most beautiful thing in my life,during these 2 years U have changed my bad life for the better.Even you are cheerful makers in my days.Sometimes I wonder why you are so valuable in my life #ThankYou_BLACKPINK https://t.co/CmIt8Poolv",Positif
2021We are never lonely.. Always beside you... LOVE YOU TOO SKZStraykids everywhere all around the world#LoveSTAY #STAYsLoveSKZ #우리도_사랑해_스트레이키즈@Stray_Kids #StrayKids https://t.co/6XIM2D4unm,Positif
Episode 6 of GSP wrecked me in a good way like WHAT THE F?! I literally covered my mouth in shock.,Positif
#MenekBlimbing : Tahun Penuh Pembelajaran: Is That Healing or A Chance? https://t.co/v9c13AFfFb lewat @caknundotcom,Netral
Makin kesini makin mualesssss sm orang2 yg sok nanya sok perhatian padahal niatnya cuma kepo https://t.co/NcxLO4mGfp,Negatif
"Boro"" Nikah. Even Tim Shipper terkuat memilih mundur gr"" Kedua belah pihak tingkahnya kayak makhluk astral",Negatif
Pertengahan Juli tu memang sempet demam 3 hari .. setelah itu agak2 ga bisa nyium .. ku coba barang yg agak menyengat pun ga terlalu kecium baunya secara dasarnya aku sensitif sama bau2an ini enggak 😅 saat itu bnr2 ga mau ambil pusing .. serius wonge overthinking an ngene 😪,Negatif
"pegel jadi homo, isinya overthinking mulu ahah :)",Negatif
"Sweet escape, thanks for ma girls who still available 🥰 #bestie @ Bukit Kubu https://t.co/v2mMtISvtk",Positif
Very interesting doing work while watching friends do 1v1 😂🤣 https://t.co/sctheHpGxu,Positif
Woila punya bestie kentut ditempat umum rasanya malu sendiri gaksi wkwk,Negatif
"Yoongi-ah i know what u feel right now Dear taetae know that suga hyung loves you very much Kim Taehyung🫂🥰 Please pray for best healing Min Yoongi, Kim Namjoon, Kim Seokjin 💜💜💜  #Happy_TY_Day #HappyBirthdayTaehyung #HAPPYVDAY #TAEHYUNG #PerahuTaehyung https://t.co/d5mkvMsJe8 https://t.co/mbx3ykNnFE",Positif
Ribery at 38 years old is insane man. The man even would commit himself into tracking back !,Netral
TL isinya crush mulu dih sebel https://t.co/vPPi1nRUZJ,Negatif
Imagine still playing McFred at your probably last game in charge for Manchester United Football Club https://t.co/IjzPrgCZop,Netral
"Info penting untuk masyarakat yg ingin ke Bogor,alangkah baiknya naik barakuda saja jika ingin healing. karena Curah Hujan Batu di kota tersebut sangat tinggi  source @WesternSector https://t.co/xibsxtM5jT",Netral
Relax for a while. Anyone nearby? https://t.co/UCkuioVplL,Positif
"yup. kurang.   having people around you who are emotionally available for you is a privilege.   ga semua orang punya ortu, pasangan, saudara sekitarnya. what if s/he is an orphan? divorcee? or someone who just broke up?  not everyone lives in best case situation. https://t.co/zh1HHRAG0S",Negatif
Namain “bestie” ah! https://t.co/jBLnd6VidL,Netral
WKWKWKWKWK AREA JULID EMANG PALING MANTEP URUSAN SPILL THE TEA🤣 https://t.co/WeHXeRrHxR,Negatif
"Ngakak 🤣🤣🤣🤣🤣🤣🤭,  Noted bestie 👇😅😅😅😅, https://t.co/tumA5wfUKR",Positif
"Umur dimana sehari2 overworked, dikasih malam malah dipake overthinking.. bukannya bed rest",Negatif
"Happy Birthday, Nanda! Thanks and so proud of you 🖤  Best birthday ever. Literally, new year new age new chapter, new life ✨✨ @ Banda Aceh, Indonesia https://t.co/beePzOCiWG",Positif
"FPI dibubarkan, Risma dan Sandiaga jadi menteri, Gisel mengakui videonya, Nita Talia menjanda, Corona makin merajalela... dan saya masih dengan bodohnya santuy melupakan tugas2 kuliah 😭😭 resolusi tahun 2020 hancur lebur... Dalam 2 hari lagi semoga muncul keajaiban 🙏",Negatif
"Kalo dari dua album ini, gw prefer Amo sih untuk karakter musik yang baru. Fresh aja rasanya. Sempiternal oke juga, karena musik yang ada di album ini tergolong fresh karena Jordan Fish masuk ke lineup BMTH bawa warna baru.  Tapi ya gitu, Amo lebih fresh karena beda dari sblmnya https://t.co/adXyC5Cdos",Positif
"Buy mbappe whatever it's price , anjing budget cuma 20 juta padahal 😂 https://t.co/mSZNJeQEp4",Negatif
"I'm so scared of getting older I'm only good at being young So I play the numbers game To find a way to say my life has just begun  Stop this train I want to get off and go home again I can't take the speed it's moving in But honestly, won't someone stop this train? https://t.co/hiG8hSm0mC",Negatif
hahaha aku mau ngasi kado itu ke dia tapi keduluin sama bestie barunya🫢,Negatif
"T jatuh dluan, cma msh denial. Gguk, lu santai aja yh😊😊. https://t.co/KWXCuu5542",Negatif
"I always act professional. What I said has become a responsibility, especially regarding trust. And thankfully, I'm a punctual human. Exactly even though I'm not feeling well. Trust is important, that's why so many people like me, along with haters",Positif
who invented hi bestie,Netral
"Even the concept of zoo juga ga yg terbaik, cuman menang ga dipaksa aja tuh hewan jadi humanis. And also talk about izin so hard, yaelah tuh orang berduit mah. Lagian aneh² hewan buas kok dijadiin humanis. Dinormalise lagi jadi konten. https://t.co/lBFKBn8BSW",Negatif
"Mau ngajakin crush ikut kompetisi essay, biar setim. Tapi takut d tolak:(  #Crush #Essay",Negatif
"366/366 this year, is like a year of ""almost"" everything was almost. But next year let's make everything be real, even not literally everything 🙂",Netral
Tetap santuy kakk😂 https://t.co/GEUJhUoVNs https://t.co/gxOiz89NK5,Positif
"Good night! Even if the world is such a cruel place to live in but please just be yourself even I know it's hard, Ndree.",Positif
Overthinking 😩,Negatif
Ada yg sama chatingan sama crush ato pcr yg jrng bgt pake emoji ??,Netral
"Nunsewu ibu, boleh kepo yak bu  Ibu Retno terlihat sibuk di luar rumah terus begini, pak Suwamik mengerti kan bu?  Alhamdulillah kalo mengerti https://t.co/xcMLBFN9xU",Netral
"Iseng iseng pas lagi BAB abis dari acara tadi, bikin target buat tugasku. ""Aku mau malem ini 2500 kata deh, besok sisanya. Apa 3000 kata aja ya dari 5000 kata?"" Eh ternyata kecapai dibantu semangat dari support system aku @_syesyo",Positif
not my family misunderstood my bestie as my girlfriend 😭😭😭,Negatif
"Page 366 of 366  This year, I fell in love with my self. I told my self thank you, I'm sorry and it's okay. Thank you for fighting to survive even when I don't want to. I'm sorry I blame you for things that you can't control. It's okay that you aren't perfect.",Positif
Kinda in love hate relationship sama Alien Fusion. Somehow wanginya enak bgt manis vanilla + white floral + spices. Tapi kok kadang sekelibet mikir 'Nenek w wanginya begini bukan sih?',Positif
Bestie... https://t.co/YacnuSkj15,Netral
Somewhere out there healing alone in the corner https://t.co/uZPReqrge7,Netral
Okeee jam segini mari perbanyak overthinking,Negatif
"Sangking seringnya w jadi kek terlatih ngadepin org org yg fams background nya ""mainnya kurang jauh"" ga kek nyokap w yg ""mainnya jauh"" yg orgnya terbukti lebih open minded",Positif
Tidak usah merasa hebat bestie 😊 Emng sii kita kelompok terbuang tapi ga gitu juga dong whekk,Negatif
"Kemaren ke gerbang jam 5.40 krn hrs ambil belanjaan dari ojek.  Terlihat masih ada bulan dan ada sepasang mas-mbak sedang jogging dan sepedaan.   I was like, ""WTH r you doing? It's time for SLEEP not jogging around""  #bukananakpagi",Negatif
"Perhatian!! Perhatian!! Pengumuman penting buat kamu.🗣🔊  Kini SUPER PROMO Fingerspot hadir spesial buat kantong kamu hemat dan ekonomis‼️ Wow produk apa ya? Kepo kan?👀  Ini dia mesin absensi Neo W-201BNC dari harga Rp.1,8 juta kamu cukup bayar Rp. 1,6 juta. AMAZING bukan?💃🕺 https://t.co/oDCJyakBmG",Netral
what you've got as an owner of group order :   ✅ anxiety  ✅ panic attack ✅ depression ❎ cuan,Negatif
"""jangan sedih lagi"" ""jgn galau ya, jgn overthinking"" WAIT.. pertama gue lg ga sedih, kedua gua bukan org overthinking person.. Kalau ada masalah sedih dikit, bentar bisa haha hihi lagi.. jadi jgn so tau",Negatif
"Anyway gua juga ga akan ngelupain bangtan, Because they are home to me. And gue juga sangat ama berterimakasih kepada Bangtan yang sudah menjadi Healing best buat gua di fase-fase yang ga bisa gua jelasin.💜💜",Positif
you're really cute. and that's not even the best part of you.,Positif
"Ember, jangan salahin org krn nyebar. You the one who spill it. https://t.co/iVzVlPuL7h",Negatif
"Dan lagi, jadi media konseling buat tiap-tiap org yg membutuhkan mental healing.",Netral
"Piye iso lemu, overthinking sitik ga doyan mangan e seminggu 😌",Negatif
Malam ini gue mau spill mereka bertiga aja lah 🤣🤣🤣😍 #IkatanCintaEp184 https://t.co/RMIvtLqtVL,Netral
"""Even the sun ned to rest""""Aku sangat menyukai perjalanan dengan pesawat udara, ketika raga ini terbawa keatas cakrawala, hati terasa damai melihat awan kebebasan membentang menenangkan jiwa"". https://t.co/SdFlXl4a6n",Positif
"364/365 - still alive, which is pretty cool! 💚.📷 by @OEN_laurenz https://t.co/aSFJRdrmuF",Positif
memasuki jam rawan untuk overthinking,Negatif
ITS NOT EVEN A FLOP WTF SHUT UP https://t.co/ZAFhHAFqzh,Negatif
"Even for me life had its gleams of sunshine ☀️. #streetwear #streetstyle @ Jakarta, Indonesia https://t.co/lRT4xFhrkM",Positif
"Hmmm diluar haha hihi gk mkir apa"" cuma seneng aja pkknya ktmu tmen"", tiap udh plng gni lngsng overthinking, ngerasa insecure, endingnya hpus story :((",Negatif
"Yuk yuk yuk semangkuyyyyyy. Need distraction, which is food😋",Positif
#TO_BTS yes it's true the weather is very cold even in my house it's rainy season.i'm writing this letter because I want to answer your messages. Love greeting from me 시티 나디아.S #to_taehyung #To_Jimin #to_RM #to_jungkook #to_Jin #TO_SUGA #to_jhope @BTS_twt https://t.co/ze7dzjX1J5,Positif
Mampir dongg kaka 😍 #malangsecond #thrifting https://t.co/dRzS205hlM,Netral
"Udah better, tapi belum full healing ternyata. Dan berani2nya makan sambel lagi tadi 😭😭  Utg ga tabrakin soda kek dua malam lalu 😭😭",Negatif
Kepo stalking overthinking Kenapa si hobby bgt nyakitin diri sendiri.  Heran.,Negatif
"Overthinking itu ada untuk mengingatkan kita, untuk nge remind diri kita supaya hati-hati. Apakah berarti itu sebuah kebenaran ? Ya tentu tidak. Bahkan belum tentu seperti itu. Tapi karena itu ada di otak kita, karena itu kita pikirin, seakan akan itu adalah sebuah kebenaran.",Positif
"Subuh tahun lalu.  Mengejar epic sunrise di Danau Kelimutu, Kabupaten Ende, Nusa Tenggara Timur (NTT).  Cuaca cerah di Tanah Flores, probably salah satu momen surise ter-epic yg pernah saya saksikan. https://t.co/XdIp96RzEd",Netral
never imagined going through this phase. it turns out that the concept of life that I have planned for the future will go well even though I have thought for the bad it will be small and easy to pass.,Positif
"tidak mengenal HD, yang ada Quality with my bestie 🤪 @ Paskal Food Market https://t.co/XWoVlkOQT1",Positif
Tiap malem overthinking mulu capek dahh:),Negatif
"Kadang suka penasaran sama orang-orang yang overthinking, apa sih yang di think ampe over gitu...? #SeriusNanya",Netral
Kaiju-8 probably the best newcomer manga 2020.,Positif
SALAH BGT CAPTION STORY W MAK W OVERTHINKING DI RUMAH DIKIRA W OVERWORK,Negatif
Overthinking terus berlanjut insecure stadium 4.  Mo nangis aja bawaannya☹️,Negatif
Definisi Healing messqueen! HAHA  Jawabannya “Qs. At-Taubah 9:116”  Appreciate bisa jalan sendiri  🙌🏻 @ Bandung https://t.co/IHbPioWji8,Positif
"Kangen tenan dadi cah cilik, no sadness,no stress,no overthinking ,no heartbreak.",Negatif
Ginting yuk bisa yukk santuy beb,Positif
Tiba tiba staycation ?♡ https://t.co/OvYpi4RlCb,Positif
"Mau healing tapi butuh jaringan internet?  STOP! Udah ga jaman hotspot, sekarang jamannya ORBIT.  #AktivitasTanpaBatas #IndiHomeMbois #orbittelkomsel #myorbit #semuadone https://t.co/uVCUImziEK",Netral
"Good morning!  Jgn pernah meremehkan pekerjaan org lain, even org itu mencari pundi-pundi uang dr atas ranjang. Kita ga prnh tau apa yg org itu hadapi di dlm hidupnya, sbrp sulit dia sdh berusaha cr kerja, kita ga prnh tau. So, jgn merasa pekrjaanmu sdh yg paling bener sendiri.",Positif
"Question Sunday: Have we came to a point to find ourselves wandered from the faith, pierced ourselves with many griefs, and burdened ourselves so much just to become something that God didn't intend us to be? @ Bali https://t.co/Rqmt5zi6P0",Netral
"mau healing atau hilang, bagiku sudah gak penting lagi ⚘",Negatif
"Banyak orang nggak mau self-healing karena prosesnya emang nggak enak. Banyak nangis, banyak depresi, banyak luka, feeling empty, kehilangan arah, dll. Karena yang ditemui adalah sisi gelap dalam diri sendiri.   Kamu yang sedang ada di jalan healing, sabar ya dengan dirimu 💙",Positif
"Turu pasar bantalan gubis, kudu tegar masio dihajar habis.  Menang kalah #TimnasDay tetap di hati !  Setia melayani Buffer Zone, Validasi PPDN, Stopper Manifest, Antigen Gratis Logistik dan Prokes Angkutan Penumpang Umum.  The Check Point Terminal Sritanjung https://t.co/03eom5PnJh",Netral
"Every time,every second,every minute,every day,  Hmm apa lagi... Even night too udh jadi kebiasaan laporan ttg lu... Ampe bertanya ke Dia ""Kapan yah bisaaa?seandainya aja bisa...kapan ngeh nya?""  Udh ah mau bobo Bye~ https://t.co/Hoj5sJ338X",Negatif
gimana ya rasanya jadi orang yang gak open minded? gabisa bayangin😣,Negatif
Support system ku ndi Ya Allah ? 👉👈🥺,Netral
"actually my happiness starts from simple things,,But somehow I feel tired sometimes,,It would be nice if now there was someone who sincerely took my hand to walk together towards a brighter future,,Because now I feel, I am in a dark state.😟 https://t.co/vZBpyP10Ev",Negatif
"🥰 self healing , Part 1 🥰 @ Benoa, Bali, Indonesia https://t.co/367wbMl6HB",Positif
"We didn't even realize we were making memories, we just knew we were having fun 😊 - Winnie the Pooh -  #latepost My son took picture with friends for his memorial book https://t.co/QxL56XTVm5",Positif
"Ingin ganti nomor ponsel Kamu pada aplikasi myIndiHome tapi bingung caranya? Tenang, nggak perlu khawatir, mimin spill langkah-langkahnya berikut ini ya. Jika Kamu terbantu dengan postingan ini, jangan lupa bagikan dan simpan ya!  #AktivitasTanpaBatas #InternetnyaIndonesia https://t.co/Ch9boFhu37",Netral
Butuh deep talk aja si sama diri sendiri biar ga overthinking mulu bawaanya.,Netral
"Alur cerita pria “Exposure, dari berdebat sampai senyum” self healing 🧠#cutebodyguard @ Simfoni Coffee Taste and Place https://t.co/vtYspKN5gg",Positif
"It’a thursday, the closer it is to weekend the  more anxiety level is heightened up. Weird.",Negatif
"Gitasav bukan ahli agama, opini dia ya perspektif dia. Kalo org mengartikan opini dia ga tepat ya gpp asal ga perlu menjelekkan (even dg dalih agama). Ini soal resiko jadi influencer aja sih, harus siap banyak yg pro maupun kontra. Dia keren berani speak up soal banyak hal ✌",Positif
Gk buat my 2021 recap cos kasian bgt bestie kalau diliat liat,Negatif
kepo to the max https://t.co/im17YmL5WA,Netral
"aquarius 2021self love, self care, self worth( lebih kepada sisi healing dan mencintai diri sendiri )",Positif
Emang diam dan purapura gatau paling ampuh biar gak bikin overthinking sendiri:(((((((,Negatif
Yah ke spill deh hahaha,Negatif
"Happy birthday my first love, Kim Taehyung!🎉 Thank you for bringing so much happiness every single day and for releasing such comforting and healing music that i’ll cherish forever. You're the perfect scenery, i love you endlessly💜#HappyBirthdayTaehyung https://t.co/fo0BE40ohL",Positif
Enjoying this loneliness while it last. Every second of it. Gonna miss being here,Positif
Udah paling bener staycation meskipun masih di jantung kota hujan https://t.co/fyTfWmi6gf,Positif
"Poop pagi pagi sambil denger lagu nirvana - something in the way, jol tiba tiba overthinking mikirin hidup 🗿",Negatif
nobody : literally nobody : me : i love it when women....,Netral
Different place Different attitude I can't tell which is you asking or you were accusing me Damn Hoe many kinds of behaviour and a little bit tired also to understand it,Negatif
Online bukan berarti lagi chatan sama yang lain ya bestie. Bisa jadi hp nya onn orang nya ilang ditelan bumi.,Negatif
My bestie😚 https://t.co/pJt7oKSmwu,Positif
Bantu rt pinned dong bestie,Netral
"I'll continue the shopping spree later, feel free to support my pinned tweet while i sleep, gn 😁",Positif
I need Support system 🥺,Negatif
What goes around comes around 🧬 https://t.co/k9p08lJgpe,Netral
Overthinking terooos,Negatif
Malam malam badan capek otak malah semangat overthinking,Negatif
"Kan bikin otak gue overthinking lagi, mana sih Andin denger lagi omongannya Rendy ama mas al Haduh alemonggg amsyonggg huru hara akan datang lagi Aladin kapan on the way????? #IkatanCintaEp183  #ikatancintarcti  #IkatanCinta",Negatif
Omg jam segini gak boleh penasaran dan kepo dengan ITO MIMA 😭😭 alamat gak bakal tidur liat tenis meja sampai ngelotok,Negatif
"liat orang flexing tuh pada kenyataannya emang nyari penyakit dan bkin ga bersyukur, tapi disisi lain bkin mikir juga ""mereka bisa kok gw ga bisa""",Negatif
A photo bomb 📸💣 #sisters #photobomb #almira #babyyaya #staycation #staycationjakarta #itsfamilytime #lefamily #yearendholiday @ The Resident at Puri Casablanca https://t.co/daRO2ZfpQE,Netral
"Most of the time, we didn't even realize which one was pretending or real, and just didn't bother. All we cared for is to survive, no matter how. My self. Survive. Not you. Or anyone else.",Positif
even cnu mentioned chaeyeon on bipo's fanmeeting :) they adored their juniors so much,Positif
"I wish, there still a little bit feeling left in my heart to keep you guys around. Or else, just show me who truly they are so i could leave them immediately.",Negatif
Paling bener dah healing nya tidur bae https://t.co/wmWHN51QCJ,Positif
Staycation dadakan di sini. Berangkat jam setengah 11 malam. 🤣,Netral
Kepo.. https://t.co/xMvsEwXTsz,Netral
"Hape baru setahun udah trouble aja, susah bgt di charge :( Jangan sampe ada masalah serius dong, speaker error aja belum diperbaiki masa nambah masalah lagi sih, aku lg banyak pengeluaran bestie 😢",Negatif
"kadang kangen walaupun 24/7 , sering kepikiran buat kedepannya bakalan bisa barengan atau engga, bakalan bisa nyimpan satu hati dikedua belah pihak atau engga even though always annoying but i really miss all the time.",Negatif
"mikha angelo - shot, too and more, middle ground, run, stay a while https://t.co/27GKxKtjcq",Netral
bwat yg masih kepo sama pompa tangan #armpump https://t.co/bgTdsclfDs,Netral
Deeptalk bersama mas edo knalpot @edhoamplop19,Netral
Almost one week disini. Jujurly aku gak jumpa jarom pentoool,Netral
I literally don't like this kind of relationship. It's too boring.,Negatif
"Go never to return, to bring uncertain hope. Never get tossed around with uncertainty. Don't feel sorry, so just go away and never come back Do what you should! #sayonara 💛 https://t.co/46RB6MgbSr",Positif
🤣 Santuy Banget Anjir cuman tutup kuping sambil bakar makanan. https://t.co/8pkLHkOl4v,Netral
Pengen ke kenkooo.. literally so much crying 😭😭😭,Negatif
Good evening to my lovely sweetie baby bestie https://t.co/nFwAhao8QJ,Positif
"Mungkin target gue banyak sekali yg belum terpenuhi maksimal d tahun ini, ada yg baru seperempat ada yg baru separuh, ada yg belum sama sekali. Tapi... Wait... Look around put... you’re lucky human 🥺 Sadargasih...",Positif
"Experience has taught me to know, which one is brother, which one is the friend, which is the best friend, which one is good, and which one is only GOOD CHILDREN https://t.co/7ZfriAhMCB",Positif
"Gak sukanya punya rambut pendek tuh, cepet bgt lepek😩 literally 4jam setelah keramas udah lepek🥲",Negatif
"Situasi aman terkendali, lgsg to the point aja y. https://t.co/awtma1ckYg",Netral
"aight, imma doin smth for a whileSee ya laterPlease come by to say hi for me/j#Spoonhttps://t.co/fDFO9e4G5G",Netral
I love working out to push away that anxiety cloud in my day!,Positif
Crush replied your story: https://t.co/y6PEyz1Z5p,Netral
"Suka aja gt diskusi sama yg kritik salah satu gubernur perihal banjir, tp kbnykn lawan diskusi d ksh fakta malah ngeles, denial, dan gada kata yg bsa d ambil, kritik byk solusinya gada, tong kosong bgtu.. Miris bner ama mindset milenial peoples jaman now",Negatif
"Tell us about yourself  1. Ferdi 2. Kepo aja lau 3. A Thousand Miles  4. 38.128 Photos 5. WA, Twit, IG 6. G 7. Tanjung**** University 8. 🇮🇩 9. - 10. - 11. Utang-ers, Fakers 12. Twenty Twenty 13. Travel, Culinary, 14. 2 meter kurang 5 cm  Drop an emoji, I’ll send you the question.",Netral
Otw healing🤭 https://t.co/0ruCeTL9qJ,Positif
"Ga dianggap anak aja santuy masa ga dianggap pacar galau, lemah",Negatif
When your bestie is your mom🤝,Positif
"Mungkin kek kaku bet paka acara tembak-tembakan. Tapi yang jelas, mau nembak mau kagak, harus ada kepastian. Jangan lupakan itu ya bestie 😌😌😌 https://t.co/v2Urq02scL",Netral
Bukan healing tapi jd pusing..☺️ https://t.co/PytviMLVyH,Negatif
Spill kue lebaran kalian dong lur,Netral
Bocah iki narsis banget 😂 https://t.co/g0XLPQnTjj,Netral
"These are Superlative Secret Society DAO, the community take part on the voting on which direction the project wanna go, and repus is the upcoming DROP after SuperlativeSS... So we decide how we want Repus to be drop, how cool is that WAGMI 🚀 https://t.co/rwbZskvjUV",Netral
Begini nii yang jadi bikin tambah overthinking https://t.co/NSlzxdcfG5,Negatif
Healing terbaik adalah pulang kampung https://t.co/sbFskP4LOC,Positif
bagus nya di spill aja png org kyni tu https://t.co/BStPlt9pJI,Negatif
Sumpah baru tau .-. And they called it as ‘healing’???????? Orang gila https://t.co/Gxo245XbPT,Negatif
생일축하해 김태형🥳❄️  Long live and healthy always thank you so much for giving so much inspiration to ARMYs around the world. Enjoy the end of the year holidays #vbts  #kimtaehyungbirthday  #방탄소년단 https://t.co/nuHORODLSD,Positif
healing dikamar ceunah https://t.co/M74BIUKNNg,Positif
